card,group,scene,policy,upgraded,mode,control,n,before_valid,after_valid,before_dwin_pp,after_dwin_pp,after_ci95_lo_pp,after_ci95_hi_pp,before_dhp,after_dhp,before_dturns,after_dturns,before_plays,after_plays,before_ready_plays,after_ready_plays,after_seen_turns,after_playable_turns,after_empty_plays,after_unused_qi,before_aborts,after_aborts,final_source
juantuchonglai,watch,discard-exhaust-shuffle,greedy,1,add1,skip,300,True,True,5.3333,5.3333,-3.8594,14.3504,-0.58667,-0.58667,0.22,0.22,228,228,0,0,431,431,0,1,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,greedy,1,add2,skip,300,True,True,2.0,2.0,-6.8336,10.7677,-0.60667,-0.60667,0.22667,0.22667,483,483,0,0,827,827,0,4,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,greedy,1,replace,guanzhen,300,True,True,6.0,6.0,-1.4488,13.2512,0.75333,0.75333,-0.05,-0.05,228,228,0,0,431,431,0,1,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,tactical,0,add1,skip,300,True,True,-5.0,-5.0,-11.7173,1.882,-3.44333,-3.44333,0.34667,0.34667,137,137,0,0,904,850,0,11,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,tactical,0,add2,skip,300,True,True,-1.0,-1.0,-6.6787,4.7117,-2.95,-2.95,0.09667,0.09667,299,299,0,0,1737,1600,0,21,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,tactical,0,replace,guanzhen,300,True,True,-3.3333,-3.3333,-9.9288,3.372,-0.19667,-0.19667,-0.03,-0.03,137,137,0,0,904,850,0,11,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,tactical,1,add1,skip,300,True,True,0,0,-5.9521,5.9521,0.09667,0.09667,0.11,0.11,287,287,0,0,397,397,0,1,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,tactical,1,add2,skip,300,True,True,-1.0,-1.0,-7.0099,5.0429,-1.77333,-1.77333,-0.10667,-0.10667,550,550,0,0,892,892,0,0,0,0,after-watch
juantuchonglai,watch,discard-exhaust-shuffle,tactical,1,replace,guanzhen,300,True,True,1.3333,1.3333,-4.4635,7.0862,2.03,2.03,-0.16,-0.16,287,287,0,0,397,397,0,1,0,0,after-watch
shunpinghou,watch,guard-single-multihit,greedy,0,add1,skip,300,True,True,-6.6667,-6.6667,-13.1976,0.0839,-2.44,-2.44,0.03667,0.03667,22,22,0,0,920,898,0,2,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,greedy,0,add2,skip,300,True,True,-12.3333,-12.3333,-18.6285,-5.6319,-3.12667,-3.12667,0.19667,0.19667,32,32,0,0,1768,1735,0,0,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,greedy,0,replace,huwei,300,True,True,-1.6667,-1.6667,-4.2884,1.01,-0.39667,-0.39667,-0.15667,-0.15667,22,22,0,0,920,898,0,2,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,greedy,1,add1,skip,300,True,True,-6.6667,-6.6667,-13.1976,0.0839,-2.41,-2.41,0.03667,0.03667,22,22,0,0,920,898,0,2,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,greedy,1,add2,skip,300,True,True,-12.0,-12.0,-18.4281,-5.1766,-3.05333,-3.05333,0.21333,0.21333,32,32,0,0,1771,1738,0,0,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,greedy,1,replace,huwei,300,True,True,-3.3333,-3.3333,-6.5305,-0.0263,-0.74667,-0.74667,-0.24,-0.24,22,22,0,0,920,898,0,2,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,tactical,0,add1,skip,300,True,True,18.0,18.0,11.1324,24.2746,10.11333,10.11333,1.25,1.25,295,295,0,0,401,401,0,7,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,tactical,0,add2,skip,300,True,True,21.3333,21.3333,14.8798,27.0841,15.98667,15.98667,2.00667,2.00667,580,580,0,0,918,918,0,17,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,tactical,0,replace,huwei,300,True,True,9.6667,9.6667,3.1999,15.815,7.43333,7.43333,0.59,0.59,295,295,0,0,401,401,0,7,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,tactical,1,add1,skip,300,True,True,20.6667,20.6667,13.9743,26.6782,16.28333,16.28333,1.29,1.29,296,296,0,0,345,345,0,4,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,tactical,1,add2,skip,300,True,True,22.6667,22.6667,16.0778,28.5089,21.29667,21.29667,1.96,1.96,590,590,0,0,807,807,0,16,0,0,lowhp-shunping
shunpinghou,watch,guard-single-multihit,tactical,1,replace,huwei,300,True,True,3.3333,3.3333,-2.43,8.9869,8.06667,8.06667,0.23,0.23,296,296,0,0,345,345,0,4,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,greedy,0,add1,skip,300,True,True,-6.0,-3.0,-12.2943,6.3932,-1.08667,-0.98667,0.18667,0.2,30,29,0,0,796,741,0,8,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,greedy,0,add2,skip,300,True,True,-9.3333,-9.6667,-18.793,-0.2219,-1.35667,-1.37333,0.36,0.37667,75,77,0,0,1527,1411,0,17,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,greedy,0,replace,huwei,300,True,True,-2.0,-1.3333,-5.7029,3.0802,-0.44,-0.41667,-0.05333,-0.05,30,29,0,0,796,741,0,8,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,greedy,1,add1,skip,300,True,True,-6.0,-2.6667,-12.0094,6.7639,-1.02333,-0.90333,0.19,0.20667,30,29,0,0,796,741,0,8,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,greedy,1,add2,skip,300,True,True,-7.3333,-8.0,-17.1618,1.4253,-1.21333,-1.23333,0.4,0.41,76,78,0,0,1531,1415,0,17,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,greedy,1,replace,huwei,300,True,True,-3.6667,-2.6667,-7.1675,1.922,-0.71333,-0.65,-0.09667,-0.1,30,29,0,0,796,741,0,8,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,tactical,0,add1,skip,300,True,True,8.0,7.3333,-0.4437,14.8688,4.28,4.46,0.80333,0.74333,257,248,0,0,522,516,0,7,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,tactical,0,add2,skip,300,True,True,11.3333,11.0,3.7116,17.926,6.72667,7.00333,1.22667,1.13333,476,466,0,0,1097,1086,0,16,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,tactical,0,replace,huwei,300,True,True,1.6667,1.3333,-4.9446,7.5673,-1.06667,-0.74,0.2,0.17667,257,248,0,0,522,516,0,7,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,tactical,1,add1,skip,300,True,True,10.6667,9.6667,1.9127,17.1022,6.53,6.54333,0.85667,0.82,273,272,0,0,457,455,0,4,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,tactical,1,add2,skip,300,True,True,16.0,16.3333,9.1082,23.0205,10.87,11.17,1.36333,1.31667,509,504,0,0,998,990,0,15,0,0,lowhp-shunping
shunpinghou,watch,act1-bosses,tactical,1,replace,huwei,300,True,True,-0.6667,-0.6667,-6.4398,5.1284,-3.93333,-4.16667,0.11333,0.10333,273,272,0,0,457,455,0,4,0,0,lowhp-shunping
changbanpo,counterexample,combo-3qi,greedy,0,add1,skip,300,True,True,0,0,-6.7004,6.7004,0.44,0.44,-0.03,-0.03,594,594,123,123,697,609,0,56,0,0,after-counter
changbanpo,counterexample,combo-3qi,greedy,0,add2,skip,300,True,True,0.6667,0.6667,-6.5684,7.8798,1.67333,1.67333,0.01,0.01,981,981,182,182,1293,1125,0,79,0,0,after-counter
changbanpo,counterexample,combo-3qi,greedy,0,replace,qitanpanshe,300,True,True,-4.0,-4.0,-9.232,1.3638,-1.8,-1.8,0.24,0.24,594,594,123,123,697,609,0,56,0,0,after-counter
changbanpo,counterexample,combo-3qi,greedy,1,add1,skip,300,True,True,4.6667,4.6667,-1.5529,10.7325,4.21667,4.21667,-0.15333,-0.15333,602,602,53,53,685,602,0,55,0,0,after-counter
changbanpo,counterexample,combo-3qi,greedy,1,add2,skip,300,True,True,4.6667,4.6667,-1.8637,11.0433,6.84,6.84,-0.21,-0.21,960,960,100,100,1246,1078,0,76,0,0,after-counter
changbanpo,counterexample,combo-3qi,greedy,1,replace,qitanpanshe,300,True,True,-0.3333,-0.3333,-4.1165,3.4608,1.08,1.08,0.16333,0.16333,602,602,53,53,685,602,0,55,0,0,after-counter
changbanpo,counterexample,combo-3qi,tactical,0,add1,skip,300,True,True,6.6667,6.6667,-0.2289,13.3426,6.57667,6.57667,-0.36333,-0.36333,537,537,493,493,651,643,0,34,0,0,after-counter
changbanpo,counterexample,combo-3qi,tactical,0,add2,skip,300,True,True,6.3333,6.3333,-0.3583,12.8163,6.91333,6.91333,-0.46333,-0.46333,826,826,748,748,1174,1149,0,56,0,0,after-counter
changbanpo,counterexample,combo-3qi,tactical,0,replace,qitanpanshe,300,True,True,1.6667,1.6667,-3.2896,6.568,4.07,4.07,0.17333,0.17333,537,537,493,493,651,643,0,34,0,0,after-counter
changbanpo,counterexample,combo-3qi,tactical,1,add1,skip,300,True,True,8.3333,8.3333,2.4643,13.9278,10.64333,10.64333,-0.58667,-0.58667,591,591,490,490,642,634,0,24,0,0,after-counter
changbanpo,counterexample,combo-3qi,tactical,1,add2,skip,300,True,True,8.6667,8.6667,2.5467,14.5011,14.08333,14.08333,-0.86667,-0.86667,930,930,754,754,1123,1101,0,42,0,0,after-counter
changbanpo,counterexample,combo-3qi,tactical,1,replace,qitanpanshe,300,True,True,0.3333,0.3333,-4.204,4.8596,5.78667,5.78667,0.14333,0.14333,591,591,490,490,642,634,0,24,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,greedy,0,add1,skip,300,True,True,-3.3333,-3.3333,-10.8301,4.2732,-3,-3,-0.69667,-0.69667,809,809,112,112,879,810,0,0,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,greedy,0,add2,skip,300,True,True,-1.6667,-1.6667,-8.7921,5.5137,-4.24667,-4.24667,-1.07667,-1.07667,1225,1225,142,142,1542,1430,0,1,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,greedy,0,replace,qitanpanshe,300,True,True,-5.6667,-5.6667,-11.8961,0.7494,-2.9,-2.9,0.11333,0.11333,809,809,112,112,879,810,0,0,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,greedy,1,add1,skip,300,True,True,2.3333,2.3333,-5.0962,9.686,-0.57667,-0.57667,-0.75,-0.75,791,791,0,0,869,791,0,0,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,greedy,1,add2,skip,300,True,True,8.6667,8.6667,1.1816,15.8663,-0.98,-0.98,-0.94333,-0.94333,1238,1238,0,0,1554,1432,0,0,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,greedy,1,replace,qitanpanshe,300,True,True,-3.0,-3.0,-9.0883,3.1871,-0.92667,-0.92667,0.04667,0.04667,791,791,0,0,869,791,0,0,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,tactical,0,add1,skip,300,True,True,7.6667,7.6667,-0.7084,15.7892,-0.46667,-0.46667,-0.25667,-0.25667,572,572,436,436,1103,1014,0,40,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,tactical,0,add2,skip,300,True,True,7.0,7.0,-0.6069,14.3764,-1.42333,-1.42333,-0.54,-0.54,925,925,705,705,2034,1851,0,55,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,tactical,0,replace,qitanpanshe,300,True,True,-4.3333,-4.3333,-11.0882,2.5643,-0.68667,-0.68667,0.16333,0.16333,572,572,436,436,1103,1014,0,40,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,tactical,1,add1,skip,300,True,True,15.3333,15.3333,6.4646,23.697,2.59333,2.59333,-0.43667,-0.43667,721,721,470,470,1086,1004,0,35,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,tactical,1,add2,skip,300,True,True,19.6667,19.6667,11.4951,27.1904,3.2,3.2,-0.82333,-0.82333,1175,1175,715,715,1962,1809,0,62,0,0,after-counter
changbanpo,counterexample,guard-single-multihit,tactical,1,replace,qitanpanshe,300,True,True,-4.6667,-4.6667,-11.7369,2.5573,-0.33667,-0.33667,0.26667,0.26667,721,721,470,470,1086,1004,0,35,0,0,after-counter
qiruchangban,counterexample,combo-3qi,greedy,0,add1,skip,300,True,True,-0.3333,-0.3333,-7.4904,6.8348,0.09667,0.09667,-0.13667,-0.13667,292,292,28,28,327,293,0,21,0,0,after-counter
qiruchangban,counterexample,combo-3qi,greedy,0,add2,skip,300,True,True,-4.0,-4.0,-11.3509,3.4827,-1.01667,-1.01667,-0.24,-0.24,570,570,57,57,728,625,0,45,0,0,after-counter
qiruchangban,counterexample,combo-3qi,greedy,0,replace,qitanpanshe,300,True,True,-4.3333,-4.3333,-10.0026,1.4787,-2.14333,-2.14333,0.13333,0.13333,292,292,28,28,327,293,0,21,0,0,after-counter
qiruchangban,counterexample,combo-3qi,greedy,1,add1,skip,300,True,True,1.0,1.0,-5.9164,7.8835,1.95333,1.95333,-0.24667,-0.24667,292,292,29,29,326,292,0,21,0,0,after-counter
qiruchangban,counterexample,combo-3qi,greedy,1,add2,skip,300,True,True,-0.6667,-0.6667,-7.7535,6.4422,1.77333,1.77333,-0.41,-0.41,566,566,57,57,720,620,0,41,0,0,after-counter
qiruchangban,counterexample,combo-3qi,greedy,1,replace,qitanpanshe,300,True,True,-4.0,-4.0,-9.232,1.3638,-1.18333,-1.18333,0.07,0.07,292,292,29,29,326,292,0,21,0,0,after-counter
qiruchangban,counterexample,combo-3qi,tactical,0,add1,skip,300,True,True,2.0,2.0,-5.1175,9.0516,3.66,3.66,-0.52,-0.52,271,271,63,63,401,392,0,24,0,0,after-counter
qiruchangban,counterexample,combo-3qi,tactical,0,add2,skip,300,True,True,4.3333,4.3333,-2.8316,11.3555,5.52,5.52,-0.89333,-0.89333,510,510,139,139,786,758,0,44,0,0,after-counter
qiruchangban,counterexample,combo-3qi,tactical,0,replace,qitanpanshe,300,True,True,-3.0,-3.0,-8.7603,2.8591,1.15333,1.15333,0.01667,0.01667,271,271,63,63,401,392,0,24,0,0,after-counter
qiruchangban,counterexample,combo-3qi,tactical,1,add1,skip,300,True,True,3.6667,3.6667,-3.1041,10.3167,5.22667,5.22667,-0.65,-0.65,286,286,44,44,361,357,0,18,0,0,after-counter
qiruchangban,counterexample,combo-3qi,tactical,1,add2,skip,300,True,True,7.0,7.0,0.3406,13.4288,9.78667,9.78667,-1.22,-1.22,543,543,122,122,737,717,0,30,0,0,after-counter
qiruchangban,counterexample,combo-3qi,tactical,1,replace,qitanpanshe,300,True,True,-4.3333,-4.3333,-8.9938,0.4699,0.37,0.37,0.08,0.08,286,286,44,44,361,357,0,18,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,greedy,0,add1,skip,300,True,True,0.3333,0.3333,-7.3152,7.9709,-2.36333,-2.36333,-1.05,-1.05,762,762,0,0,840,762,0,0,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,greedy,0,add2,skip,300,True,True,3.3333,3.3333,-4.2732,10.8301,-3.82333,-3.82333,-1.49333,-1.49333,1161,1161,0,0,1456,1350,0,0,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,greedy,0,replace,lituizhanghe,300,True,True,-13.3333,-13.3333,-18.3415,-7.886,-3.85,-3.85,0.12667,0.12667,762,762,0,0,840,762,0,0,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,greedy,1,add1,skip,300,True,True,9.6667,9.6667,1.6756,17.3393,0.09333,0.09333,-1.14333,-1.14333,742,742,0,0,830,742,0,0,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,greedy,1,add2,skip,300,True,True,14.3333,14.3333,6.7452,21.4493,0.77,0.77,-1.61,-1.61,1127,1127,0,0,1439,1308,0,1,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,greedy,1,replace,lituizhanghe,300,True,True,-12.3333,-12.3333,-17.5456,-6.7148,-4.87,-4.87,0.19667,0.19667,742,742,0,0,830,742,0,0,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,tactical,0,add1,skip,300,True,True,17.0,17.0,8.8444,24.5956,2.16,2.16,-0.64,-0.64,603,603,290,290,1088,1008,0,4,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,tactical,0,add2,skip,300,True,True,25.0,25.0,16.4924,32.6841,2.6,2.6,-1.28333,-1.28333,907,907,430,430,1858,1716,0,3,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,tactical,0,replace,lituizhanghe,300,True,True,-13.6667,-13.6667,-21.3623,-5.5208,-4.62333,-4.62333,0.56333,0.56333,603,603,290,290,1088,1008,0,4,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,tactical,1,add1,skip,300,True,True,29.0,29.0,20.7704,36.2743,6.26667,6.26667,-1.03,-1.03,673,673,361,361,1031,949,0,5,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,tactical,1,add2,skip,300,True,True,37.6667,37.6667,29.1079,44.9846,8.42333,8.42333,-1.89,-1.89,958,958,506,506,1740,1615,0,5,0,0,after-counter
qiangchurulong,counterexample,guard-single-multihit,tactical,1,replace,lituizhanghe,300,True,True,-12.0,-12.0,-19.167,-4.4377,-6.96667,-6.96667,0.77667,0.77667,673,673,361,361,1031,949,0,5,0,0,after-counter
juma,counterexample,guard-single-multihit,greedy,0,add1,skip,300,True,True,0.3333,0.3333,-7.0808,7.7365,-2.07,-2.07,-0.79,-0.79,760,760,0,0,866,812,0,0,0,0,after-counter
juma,counterexample,guard-single-multihit,greedy,0,add2,skip,300,True,True,5.3333,5.3333,-2.8161,13.3071,-2.17,-2.17,-1.10667,-1.10667,1322,1322,0,0,1545,1444,0,3,0,0,after-counter
juma,counterexample,guard-single-multihit,greedy,0,replace,hengsaoqianjun,300,True,True,3.6667,-3.0,-9.5395,3.6383,2.20333,0.17667,0.14,0.38333,760,760,0,0,866,812,0,0,0,0,after-counter
juma,counterexample,guard-single-multihit,greedy,1,add1,skip,300,True,True,6.6667,6.6667,-1.0095,14.1232,0.21333,0.21333,-0.86,-0.86,770,770,0,0,859,794,0,0,0,0,after-counter
juma,counterexample,guard-single-multihit,greedy,1,add2,skip,300,True,True,17.0,17.0,9.1031,24.3369,2.67,2.67,-1.29333,-1.29333,1341,1341,0,0,1495,1400,0,5,0,0,after-counter
juma,counterexample,guard-single-multihit,greedy,1,replace,hengsaoqianjun,300,True,True,7.0,-7.3333,-13.809,-0.6161,3.35667,-1.63667,0.24667,0.41667,770,770,0,0,859,794,0,0,0,0,after-counter
juma,counterexample,guard-single-multihit,tactical,0,add1,skip,300,True,True,13.0,13.0,5.179,20.3927,1.47,1.47,-0.45667,-0.45667,684,684,377,377,1090,1001,0,111,0,0,after-counter
juma,counterexample,guard-single-multihit,tactical,0,add2,skip,300,True,True,16.3333,16.3333,8.9468,23.1819,2.10333,2.10333,-0.86667,-0.86667,1194,1194,614,614,1995,1836,0,135,0,0,after-counter
juma,counterexample,guard-single-multihit,tactical,0,replace,hengsaoqianjun,300,True,True,12.0,1.3333,-5.24,7.8627,3.11667,0.43,-0.12667,0.11667,684,684,377,377,1090,1001,0,111,0,0,after-counter
juma,counterexample,guard-single-multihit,tactical,1,add1,skip,300,True,True,19.3333,19.3333,12.1198,25.91,4.43667,4.43667,-0.69333,-0.69333,869,869,462,462,1074,1002,0,120,0,0,after-counter
juma,counterexample,guard-single-multihit,tactical,1,add2,skip,300,True,True,25.6667,25.6667,18.4979,31.99,6.42,6.42,-1.43333,-1.43333,1397,1397,646,646,1838,1708,0,132,0,0,after-counter
juma,counterexample,guard-single-multihit,tactical,1,replace,hengsaoqianjun,300,True,True,12.0,-4.3333,-10.5013,1.9774,4.06,-1.74333,-0.15,0.40333,869,869,462,462,1074,1002,0,120,0,0,after-counter
juma,counterexample,starter-single-group,greedy,0,add1,skip,300,True,True,0,0,-1.647,1.647,-0.39333,-0.39333,-0.05667,-0.05667,325,325,0,0,530,517,0,0,0,0,after-counter
juma,counterexample,starter-single-group,greedy,0,add2,skip,300,True,True,0,0,-1.647,1.647,-0.40333,-0.40333,-0.17667,-0.17667,561,561,0,0,954,926,0,0,0,0,after-counter
juma,counterexample,starter-single-group,greedy,0,replace,hengsaoqianjun,300,True,True,0,0,-1.647,1.647,0.98333,-0.65667,-0.13333,0.21,325,325,0,0,530,517,0,0,0,0,after-counter
juma,counterexample,starter-single-group,greedy,1,add1,skip,300,True,True,0,0,-1.647,1.647,1.16333,1.16333,-0.32,-0.32,424,424,0,0,506,494,0,0,0,0,after-counter
juma,counterexample,starter-single-group,greedy,1,add2,skip,300,True,True,0,0,-1.647,1.647,2.06667,2.06667,-0.60333,-0.60333,684,684,0,0,850,825,0,0,0,0,after-counter
juma,counterexample,starter-single-group,greedy,1,replace,hengsaoqianjun,300,True,True,0,0,-1.647,1.647,1.65333,-1.27667,-0.15333,0.3,424,424,0,0,506,494,0,0,0,0,after-counter
juma,counterexample,starter-single-group,tactical,0,add1,skip,300,True,True,0,0,-1.647,1.647,0.01667,0.01667,-0.4,-0.4,325,325,8,8,505,505,0,13,0,0,after-counter
juma,counterexample,starter-single-group,tactical,0,add2,skip,300,True,True,0,0,-1.647,1.647,-0.29,-0.29,-0.59333,-0.59333,610,610,10,10,914,914,0,20,0,0,after-counter
juma,counterexample,starter-single-group,tactical,0,replace,hengsaoqianjun,300,True,True,0,0,-1.647,1.647,1.45333,0.35667,0.05333,0.4,325,325,8,8,505,505,0,13,0,0,after-counter
juma,counterexample,starter-single-group,tactical,1,add1,skip,300,True,True,0,0,-1.647,1.647,0.83667,0.83667,-0.61667,-0.61667,424,424,16,16,495,495,0,9,0,0,after-counter
juma,counterexample,starter-single-group,tactical,1,add2,skip,300,True,True,0,0,-1.647,1.647,0.98,0.98,-0.97,-0.97,666,666,11,11,828,828,0,18,0,0,after-counter
juma,counterexample,starter-single-group,tactical,1,replace,hengsaoqianjun,300,True,True,0,0,-1.647,1.647,1.54667,0.48667,0.12667,0.43,424,424,16,16,495,495,0,9,0,0,after-counter
yinqiang,counterexample,combo-3qi,greedy,0,add1,skip,300,True,True,2.0,2.0,-4.8533,8.7874,1.37333,1.37333,-0.26333,-0.26333,561,561,0,0,674,645,0,87,0,0,after-counter
yinqiang,counterexample,combo-3qi,greedy,0,add2,skip,300,True,True,3.0,3.0,-3.7795,9.6807,1.96,1.96,-0.49333,-0.49333,1032,1032,0,0,1291,1216,0,121,0,0,after-counter
yinqiang,counterexample,combo-3qi,greedy,0,replace,tingqiang,300,True,True,-2.0,-2.0,-7.3717,3.4376,-1.08,-1.08,-0.05,-0.05,561,561,0,0,674,645,0,87,0,0,after-counter
yinqiang,counterexample,combo-3qi,greedy,1,add1,skip,300,True,True,8.0,8.0,2.3992,13.3373,6.05333,6.05333,-0.53333,-0.53333,631,631,0,0,658,631,0,69,0,0,after-counter
yinqiang,counterexample,combo-3qi,greedy,1,add2,skip,300,True,True,8.6667,8.6667,3.4078,13.6401,9.11667,9.11667,-0.94333,-0.94333,1140,1140,0,0,1204,1150,0,98,0,0,after-counter
yinqiang,counterexample,combo-3qi,greedy,1,replace,tingqiang,300,True,True,3.3333,3.3333,-1.2057,7.7626,2.87667,2.87667,-0.23667,-0.23667,631,631,0,0,658,631,0,69,0,0,after-counter
yinqiang,counterexample,combo-3qi,tactical,0,add1,skip,300,True,True,0.6667,0.6667,-6.8116,8.123,0.86667,0.86667,-0.21667,-0.21667,441,441,0,0,686,685,0,102,0,0,after-counter
yinqiang,counterexample,combo-3qi,tactical,0,add2,skip,300,True,True,2.6667,2.6667,-5.1694,10.4149,0.23667,0.23667,-0.28333,-0.28333,778,778,0,0,1302,1288,0,143,0,0,after-counter
yinqiang,counterexample,combo-3qi,tactical,0,replace,tingqiang,300,True,True,-1.3333,-1.3333,-7.2522,4.6295,-0.20333,-0.20333,0.10333,0.10333,441,441,0,0,686,685,0,102,0,0,after-counter
yinqiang,counterexample,combo-3qi,tactical,1,add1,skip,300,True,True,7.6667,7.6667,1.3699,13.7109,4.42667,4.42667,-0.48333,-0.48333,631,631,0,0,679,677,0,110,0,0,after-counter
yinqiang,counterexample,combo-3qi,tactical,1,add2,skip,300,True,True,10.0,10.0,4.2581,15.4125,8.03333,8.03333,-0.87,-0.87,1108,1108,0,0,1246,1235,0,136,0,0,after-counter
yinqiang,counterexample,combo-3qi,tactical,1,replace,tingqiang,300,True,True,0.3333,0.3333,-4.204,4.8596,-0.15667,-0.15667,0.14,0.14,631,631,0,0,679,677,0,110,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,greedy,0,add1,skip,300,True,True,0.6667,0.6667,-7.7777,9.089,-1.1,-1.1,0.26667,0.26667,461,461,0,0,855,855,0,15,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,greedy,0,add2,skip,300,True,True,-1.6667,-1.6667,-10.3051,7.0267,-1.41,-1.41,0.32667,0.32667,1012,1012,0,0,1745,1745,0,22,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,greedy,0,replace,juantuchonglai,300,True,True,1.0,1.0,-6.6569,8.624,0.2,0.2,-0.05,-0.05,461,461,0,0,855,855,0,15,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,greedy,1,add1,skip,300,True,True,-0.6667,-0.6667,-9.3725,8.0611,-1.34,-1.34,0.27,0.27,473,473,0,0,868,868,0,9,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,greedy,1,add2,skip,300,True,True,0.6667,0.6667,-8.241,9.5524,-1.46,-1.46,0.37333,0.37333,1083,1083,0,0,1810,1810,0,15,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,greedy,1,replace,juantuchonglai,300,True,True,-6.0,-6.0,-13.2512,1.4488,-0.75333,-0.75333,0.05,0.05,473,473,0,0,868,868,0,9,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,tactical,0,add1,skip,300,True,True,-1.6667,-1.6667,-7.8127,4.5343,-3.24667,-3.24667,0.37667,0.37667,683,683,0,0,1548,1548,0,35,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,tactical,0,add2,skip,300,True,True,-0.6667,-0.6667,-6.605,5.2936,-1.72333,-1.72333,0.1,0.1,1180,1180,0,0,2856,2856,1,39,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,tactical,0,replace,juantuchonglai,300,True,True,3.3333,3.3333,-3.372,9.9288,0.19667,0.19667,0.03,0.03,683,683,0,0,1548,1548,0,35,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,tactical,1,add1,skip,300,True,True,-1.3333,-1.3333,-6.914,4.2912,-1.93333,-1.93333,0.27,0.27,863,863,0,0,1578,1578,0,60,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,tactical,1,add2,skip,300,True,True,-1.6667,-1.6667,-7.9655,4.6871,-0.22333,-0.22333,-0.10667,-0.10667,1424,1424,0,0,2942,2942,0,29,0,0,after-counter
guanzhen,counterexample,discard-exhaust-shuffle,tactical,1,replace,juantuchonglai,300,True,True,-1.3333,-1.3333,-7.0862,4.4635,-2.03,-2.03,0.16,0.16,863,863,0,0,1578,1578,0,60,0,0,after-counter
fubing,wip,starter-single-group,greedy,0,add1,skip,300,True,True,0,0,-1.647,1.647,2.24667,2.40667,0.66333,0.67333,644,679,523,558,806,771,0,0,0,0,after-wip-a
